दो से तीन दिन, चौबीस से बहत्तर घंटे लग जाएगा मिनिमम।	दो से तीन दिन चौबीस के हाँ दो से तीन दिन चौबीस से बहत्तर घंटे लग जाएगा मिनिम
अच्छा अच्छा तो आप ये बोल दो अगर कार्रवाई होगी तो मेरे नाम पे होगी आप लोगों को मैंने दिलाया अपना बच्चा समझ के और अगर बैंक वाले ले जाएंगे हमको कोर्ट में जाएंगे या तो फिर नहीं जमा कर पाएंगे	अच्छा अच्छा तो आप ये बोल दो अगर कार्रवाई होगी तो मेरे नाम पे होगी आप लोगों को मैंने दिलाया अपना बच्चा समझ के और अगर बैंक वाले ले जाएंगे हमको कोर्ट में जाएंगे या तो फिर नहीं जमा कर पाएंगे
ओके बताइए नंबर	हाँ हाँ पता ही नंबर
हाँ आप चलो कोई नहीं चलती मैं दस हजार का लेटर डाल रहा हूँ आज डेट में आप पेमेंट करा दें	हाँ आप चलो कोई नहीं चलती मैं दस बार मैं दस का लेटर डाल रहा हूँ आज डेट में आप पेमेंट करा दें
अच्छा वो जो मान लिया नहीं थे ना वो आगे आ जाना बारे में जैसा भी पता लगे यार कैसे ले जाते नहीं मैं रिपोर्ट करूँगा एफ डी जी फैने से मैं रिपोर्ट करूँगा या केस ले लूँगा ठीक बात है	अच्छा वो जो मान लिया नहीं थे ना वो आगे आ जाना बारे में जैसा भी पता लगे यार कैसे ले जाते नहीं मैं रिपोर्ट करूँगा एफ डी जी फैने से मैं रिपोर्ट करूँगा या केस ले लूँगा ठीक बात है
मैं बिल टेस्ट कर रही थी क्योंकि मैं किसी और यू पी आई से कर रही थी अपने यू पी आई के बदले दूसरा यू पी आई ऐड कर लीजिए तो वो हो नहीं रही बिल्ड एक्स फ़ोन पे आई डोंट यूज	मैं बिल टेस्ट कर रही थी क्योंकि मैं किसी और यू पी आई से कर रही थी अपने यू पी आई के बदले दूसरा यू पी आई ऐड कर लीजिए तो वो हो नहीं रही बिल्ड एक्स फ़ोन पे आई डोंट यूज
सर कर चुके हैं आपके लिए बंद लास्ट ऐसा सत्ता सर वो बात करके ही मैंने डायरेक्ट आपकी मैंने मैनेजर से बात कराई थी	सर क सर कर चुके हैं आपके लिए बंद लास्ट ऐसा सत्ता सर ओ बात करके ही मैंने डायरेक्ट आपकी मैंने मैनेज
क्या जी जी की जी फिर आप अगर कंटिन्यू पेमेंट करेंगे तो हो जाएगा वो सर वो चीजें मंथली मंथली आप पे करेंगे	अगर आप जी जी जी फिर आप अगर कंटिन्यू पेमेंट करेंगे तो हो जाएगा वो सर उसी पे मंथली मंथली आप पे करेंगे मैं नाम ले
उस किस्त वाले ना उसके पापा काम पसा है उस किश्त वाले ना उसके पापा का लाख परदी पूर्णी साखबाजी होगी तीन की यहाँ से फिर जाते हैं क्या और इना बुंदली सी पैर की कौन मैं	उस किस्त वाले ना उसके पापा काम पसा है उस किश्त वाले ना उसके पापा का लाख परदी पूर्णी साखबाजी होगी तीन की यहाँ से फिर जाते हैं क्या और इना बुंदली सी पैर की कौन मैं
जी मतलब जी क्या हुआ जिससे आप कॉल कर लीजिए आठ सौ काम क्या रहा है सर	जी मतलब जी क्या हुआ जिससे आप कॉल कर लीजिए आठ सौ काम क्या रहा है सर
योर कॉल हैज़ बीन फॉरवर्डेड टू वॉइसमेल द पर्सन यू आर ट्राइंग टू रीच इज़ नॉट अवेलेबल एट द टोन प्लीज़ रिकॉर्ड योर मैसेज व्हेन यू हैव फिनिश्ड रिकॉर्डिंग यू मे हैंग अप	दो कॉल हैज़ बीन फॉवर्ड टू वॉइस मेल द पर्सन यू आर ट्राइंग टू रीच इज़ नॉट अवेलेबल एट द टर्म प्लीज़ रेकर्ड योर मैसेज वैन यू हैव फिनिश्ड रिकॉर्डिंग यू मे हैंग अप
बात लॉजिक वाली चीज है ये ज्यादा तो फेंक रहे हो ना इतनी बड़ी बड़ी फेंक रहे हो वो अच्छी नहीं लग रही है ठीक है शोभा नहीं देते आप इसमें	कर लो बात लॉजिक वाली चीज है ये ज्यादा तो फेंक रहे हो ना इतनी बड़ी बड़ी फेंक रहे हो वो अच्छी नहीं लग रही है ठीक है शोभा नहीं देते आप इसमें
ओके और अभी तो मेरा सिविल इंपैक्ट हो गया है इसे देख रहा हूँ मैं सिविल डिक्रेज हो गया मेरा तो ये तो अगर सेटलमेंट करूँगा तो परमानेंट सिविल में आ जाएगा कि मैंने सेटलमेंट दिया है	ओके और अभी तो मेरा सिविल इंपैक्ट हो गया है इसे देख रहा हूँ मैं सिविल डिक्रेज हो गया मेरा तो ये तो अगर सेटलमेंट करूँगा तो परमानेंट सिविल में आ जाएगा कि मैंने सेटलमेंट दिया है
तो सर वो भी कोई टाइम टेबल होता है सर कोई डॉक्यूमेंट्स आपने फिट करके नहीं दिया था ना हमें बैंक को की मेरे पास या फिर मेरा लॉस हो गया जाके बैंक में डॉक्यूमेंट जमा कराइए क्या आपका लॉस हुआ क्या बिजनेस लॉस हुआ उसके पेपर हो गए ना आपके पास हाँ	तो सर वो भी कोई टाइम टेबल होता है सर कोई डॉक्यूमेंट्स आपने फिट करके नहीं दिया था ना हमें बैंक को की मेरे पास या फिर मेरा लॉस हो गया जाके बैंक में डॉक्यूमेंट जमा कराइए क्या आपका लॉस हुआ क्या बिजनेस लॉस हुआ उसके पेपर हो गए ना आपके पास हाँ
जी जी जी ठीक है हाँ एक बार आपने या तो हाँ हाँ हाँ मैं कह रहा हूँ कोशिश करना सर जितना बोल रहा हूँ उतने मैं करवा दूँ	जी जी जी ठीक है हाँ एक बार आपने या तो हाँ हाँ हाँ मैं कह रहा हूँ कोशिश करना सर जितना बोल रहा हूँ उतने मैं करवा दूँ
अगर आप बोलो की नहीं मैडम मैं सेटलमेंट करूंगा तो फिर आपको ये जो आपकी पेनल्टी है मैं वेवर करा दूंगी जो तीन एम आई का बच रहा है वो आप पे करा देना	अगर आप बोलो की नहीं मैडम मैं सेटलमेंट करूंगा तो फिर आपको ये जो आपकी पेनल्टी है मैं व्यवहार करा दूंगी जो तीन एम आई का बच रहा है वो आप पे करा देना
मैम अभी आप हज़ार रुपये बोल रहे हैं अभी हज़ार पैसे लिए हैं हाथ में होते तो मैं आपको आपका पेमेंट या किस तो मेरे पर रुकता नहीं मैम	मैम अभी आप हज़ार रुपये बोल रहे हैं अभी हज़ार पैसे लिए हैं हाथ में होते तो मैं आपको आपका पेमेंट या किस तो मेरे पर रुकता नहीं मैम
रुको मेरे पास मेरा फोन हो गया दूसरे नंबर से भेजूँगी आपको अभी भेजती हूँ मैं आपको देख लेना फिर आप मेरे पास कॉल करना कि हम झूठ है कह सकते हैं ठीक है	रुको मेरे पास मेरा फोन हो गया मैं मैं मैं मूसरे नंबर से भेजूँगी आपको अभी भेजती हूँ मैं आपको देख लेना फिर आप मेरे पास कॉल करना कि हम झूठ है कह सकते हैं ठीक है
और यह फिर अगर थोड़ा बहुत मेरे पर विश्वास है तो आप थोड़ा इतना ही खबर किया है तो थोड़ा और कर लो मैडम	और यह फिर अगर थोड़ा बहुत मेरे पर विश्वास है तो आप थोड़ा इतना ही खबर किया है तो थोड़ा और कर लो मैडम
पैसे दोगे भी पूरे पूरे का पूरे पैसे भरोोगे चिंता मत करो पूरे का पूरा पैसे भरोगे ये जो बता रहे हो ना ये जो बता रहे हो ना कि रॉन्ग नंबर है पूरा का पूरा पैसा भर दोगे फिर	पैसे दिए भी पूरे पूरे का पूरे पैसे भरोोगे चिंता मत करो पूरे का पूरा पैसे भरोगे ये जो बता रहे हो ना ये जो बता रहे हो ना कि रॉन्ग नंबर है पूरा का पूरा पैसा भर दोगे फिर
नाम से ठीक है मैं अपना माउन तो	नाम से ठीक है मैं अपना माउन तो
अच्छा हेलो गुड आफ्टनून सर क्यों आएंगे क्यों आएंगे आप खुद आओगे तीन बार आओगे मैं भाई बोला हूँ ना आपके पिताजी के नाम आपके पिताजी आपके पिताजी का ब्रांड है ना वो खुद देंगे क्योंकि आपका पिताजी का इमेज बना हुआ है	अच्छा हेलो गुड आफ्टनून सर क्यों आएंगे क्यों आएंगे आप खुद आओगे तीन बार आओगे मैं भाई बोला हूँ ना आपके पिताजी के नाम आपके पिताजी आपके पिताजी का ब्रांड है ना वो खुद देंगे क्योंकि आपका पिताजी का इमेज बना हुआ है
जी गुड मॉर्निंग पेमी इंडिया की तरफ से सोनम बात कर रही हूँ मिस्ट्रा राजकुमार साहू जी बात कर रहे हैं	जी गुड मॉर्निंग पेमी इंडिया की तरफ से सोनम बात कर रही हूँ मिस्ट्रा राजकुमार साहू जी बात कर रहे हैं
यार कुछ भी लग जाए कंपनी खुद सेटलमेंट के लिए गिर जाएगी मेरे पास आके सेटलमेंट कर लो ये कर लो मैं जब भी वो भी नहीं करूँगा	यार कुछ भी लग जाए कंपनी खुद सेटलमेंट के लिए गिर जाएगी मेरे पास आके सेटलमेंट कर लो ये कर लो मैं जब भी वो भी नहीं करूँगा
अरे सर उसमें तो ज्यादा दिखाएगा ना पेमेंट आप करोगे उसके बाद ही तो पेनल्टी रिमूव होगी अर्जुन जी	अरे सर उसमें तो ज्यादा दिखाएगा ना पेमेंट आप करोगे उसके बाद ही तो पेनल्टी रिमूव होगी अर्जुन जी
भेजो अभी डॉक्यूमेंट भेजना में देखूँ कौन सा बीमारी आपके साथ बना पड़ा जो लंबे समय से आपका पेमेंट नहीं हुआ डॉक्यूमेंट भेजो आप मुझे	भेजो अपने डॉक्यूमेंट भेजना मैं देखूँ कौन सा बीमारी आपके साथ बना पड़ा जो लंबे समय से आपका पेमेंट नहीं हुआ डॉक्यूमेंट भेजो आप मुझे
हम तो गए थे देने को मैनेजर बैठे था मैनेजर ने मना कर दिया अभी पैसा तुमको बल्कि ये तुम्हारा पैसा भर रखेगा वो भी तुम्हें वापसी मिलेगा	हम तो गए थे दैनिकों मैनेजर बैठे था मैनेजर ने मना कर दिया अभी पैसा तुमको बल्कि ये तुम्हारा पैसा भर रखेगा वो भी तुम्हें वापसी मिलेगा
जो तुमको लग रहा है ये चालीस हजार का लोन लेके हम बहुत बड़ा घर बना लेंगे महल बना लेंगे ना बहुत बड़ी गलत फहमी है	जो तुमको लग रहा है ये चालीस हजार का लोन लेके हम बहुत बड़ा घर बना लेंगे महल बना लेंगे ना बहुत बड़ी गलत फहमी है
जो नंबर जो नंबर जुड़ा हुआ है ना उस पर चल जाएगा उसके बाद	जो नंबर जो नंबर जुड़ा हुआ है ना उस पर चल जाएगा उसके बाद
अरे ठीक है, कोई बात नहीं। तेरी हमारी बहनचोद। तुम लोग मादरचोद, दो टके का काम करते। बहनचोद, कहाँ पैसे नहीं देंगे। तुम लोगों का घर नहीं चलेगा, मादरचोद।	अरे ठीक है कोई बात नहीं तेरी हमारी बहन चो तुम लोग माता चोर दो टके काम करते बहन चो कहाँ पैसे नहीं देंगे तुम लोग का घर नहीं चलेगा माता चोर
नहीं आप छः मंथ का देखिए ना आप कैसे बोल रहे हैं कि यहाँ आपकी जबान की बात होती है छः मंथ में क्या पेमेंट नहीं हुआ	नहीं आप छः मंथ का देखिए ना आप कैसे बोल रहे हैं कि यहाँ आपकी जबान की बात होती है छः मंथ में क्या पेमेंट नहीं हुआ
नहीं इतना बढ़ चढ़ के नहीं बोल सकती कंपनी कोई भी हो मैं मैं एक ही चीज़ बा एक ही चीज़ बता सकता हूँ मेरी सुन लो आप जी मैडी संग मैं एक ही चीज़ बता सकता हूँ	नहीं इतना बढ़ चढ़ के नहीं बोल सकती कंपनी कोई भी हो मैं मैं एक ही चीज़ बा एक ही चीज़ बता सकता हूँ मेरी सुन लो आप जी मैडी संग मैं एक ही चीज़ बता सकता हूँ
क्या करना है मेरे को करके चाहिए भैया ऐसी ब्रांचों से मैं क्या करूँगा यार भैया मैंने तो डबल पैसा दे दिया	क्या करना है मेरे को करके चाहिए भैया ऐसी ब्रांचों से मैं क्या करूँगा यार भैया मैंने तो डबल पैसा दे दिया
चलिए हम देख पा रहे थे कि कितने में हो जाएगा एक बार हम भी देख लें अपना हिसाब ठीक है अभी से बात करिए मैं आपको बता रहा हूँ कि इंतजाम कर पाएंगे ठीक है	चलिए हम देख पा रहे थे कि कितने में हो जाएगा एक बार हम भी देख लें अपना हिसाब ठीक है अभी से बात करिए मैं आपको बता रहा हूँ कि इंतजाम कर पाएंगे ठीक है
हम्म बिल्कुल	हम्म बिल्कुल
नहीं बाद तो सोलह की थी बिल्कुल बात तो हाँ हाँ और यान सोलह की बात थी	नहीं बाद तो सोलह की थी बिल्कुल बात तो हाँ हाँ और यान सोलह की बात थी
फिफ्टी सेवन फिफ्टी सेवन सर अगर आज की डेट में अभी कुछ पार्ट पेमेंट कराते हैं तो हम इनका कम से कम में ख़त्म करा देंगे सर	फिफ्टी सेवन फिफ्टी सेवन सर अगर आज की डेट में अभी कुछ पार्ट पेमेंट कराते हैं तो हम इनका कम से कम में ख़त्म करा देंगे सर
आपके पास और कहीं से है वो हमारे एंड से नहीं जा सकता सर ऐसा कुछ नहीं बातें हो सकती है जो भी कॉल होते है तो यहाँ रिमार्क्स में अपडेट किए जाते हैं	आपके पास और कहीं से है वो हमारे एंड से नहीं जा सकता सर ऐसा कुछ नहीं बातें हो सकती है जो भी कॉल होते है तो यहाँ रिमार्क्स में अपडेट किए जाते हैं
नहीं नहीं ये भी सही है तो जैसे है ना जिस जिसने लिया उनकी सिविल खराब हो गई है बाकी तो सबकी ठीक है ना उन्हें तो दीजिए सर आप लोग	नहीं नहीं ये भी सही है तो जैसे है ना जिस जिसने लिया उनकी सीबी ख़राब हो गई या बाकी तो सब कुछ ठीक है ना उन्हें तो देिए सर आप लोग
ठीक है सर आप अच्छा अच्छा सर आपके नाम के फिर नोटिस जारी हुई आप बताइए फिर आप जैसा करना हो आप भेज देती हूँ या फिर आप रोकना है पेमेंट करोगे तो मैं रोक देती हूँ	ठीक है सर आप अच्छा अच्छा सर आपके नाम के फिर नोटिस जारी हुई आप बताइए फिर आप जैसा करना हो आप भेज देती हूँ या फिर आप रोकना है पेमेंट करोगे तो मैं रोक देती हूँ
जी ये मेल आई डी जो आपने दिया हुआ है रजिस्टर्ड है ना अभी यह चालू है ना नम नमन फाइव सेवन फाइव एट द रेट जी मेल डॉट कॉम यह वर्किंग है ना आपकी मेल आई डी	जी ये मेल आई डी जो आपने दिया हुआ है रजिस्टर्ड है ना अभी यह चालू है ना नम नमनव फाइव सेवन फाइव एट द रेट जी मेल डॉट कॉम यह वर्किंग है ना आपकी मेल आई डी
चलो मैं दस दस सर पाँच सौ रुपये की ज़्यादा बड़ी बात नहीं है आप कर सकते हो मैनेज कर लीजिए किसी से तो आपका हो जाएगा सर आज वहाँ आप पाँच सौ रुपये के लिए	चलो मैं दस दस सर पाँच सौ रुपये की ज़्यादा बड़ी बात नहीं है आप कर सकते हो मैनेज कर लीजिए किसी से तो आपका हो जाएगा सर आज वहाँ आप पाँच सौ रुपये के लिए
आपने लिया चाहे जिसके लिए लिया तो अपनी पत्नी के नाम पर ही ना सुगना देवी के नाम पर लिया ना ना अपने लोन तो	आपने लिया चाहे जिसके लिए लिया तो अपनी पत्नी के नाम पर ही ना सुगना देवी के नाम पर लिया ना ना अपने लोन तो
मजाक के बाद से हट के सीरियस बात करता हूँ देखो अभी अभी बहुत ज़्यादा दिक्कत में हूँ मैं	मजाक के बाद से हट के सीरियस बात करता हूँ देखो अभी अभी बहुत ज़्यादा दिक्कत में हूँ मैं
हाँ जाइए ब्रांच जाइए और बात कीजिए ब्रांच जाकर हाँ क्या मिल जाएगा उसमें आपको	हाँ जाइए डी एर वाई ब्रांच जाइए और बात कीजिए ब्रांच जाके हाँ लोग हाँ हाँ क्या मिल जाएगा उसमें आपको
भाई साहब ये रोशनी जी का नंबर नहीं है ये नंबर क्या सिर्फ और कॉल आउट हो चुका है	भाई साहब ये रोशनी जी का नंबर नहीं है ये नंबर क्या सिर्फ और कॉल आउट हो चुका है
हाँ मतलब इतना ही फर्क है आप कितना पे करा सकते हो मंथली मुझे ये बताइए दो हज़ार करा देंगे	हाँ मतलब इतना ही फर्क है आप कितना पे करा सकते हो मंथली मुझे ये बताइए दो हज़ार करा देंगे
आपके तो बता तो रहे सर टोटल किस्त जमा है बट आपकी चार ही किस्त बची हुई है अपने अ	आपके तो बता तो रहे सर टोटल किस्त जमा है बट आपकी चार ही किस्त बची हुई है अपने अ
सुनो मेरे को छः सात महीने बाद इस बात का चला दा वो पता चला दा वही आके आपके डॉक्यूमेंट तो कर लो ना कोई मैं कहीं जॉब करता था थोड़ी फील्ड अक्षर था वो बनती थी उससे हमारी क्यों	सुनो मेरे को छः सात महीने बाद इस बात का चला दा वो पता चला दा वही आके आपके डॉक्यूमेंट तो कर लो ना कोई मैं कहीं जॉब करता था थोड़ी फील्ड अक्षर था वो बनती थी उससे हमारी क्यों
हाँ तो मैंने अभी क्या बीस में भी डाले थे ना दो हज़ार रुपये सेटलमेंट करवाया था मैंने ना और आठ सौ और बाकी कराए थे	हाँ तो मैंने अभी क्या बीस में भी डाले थे ना दो हज़ार रुपये सेटलमेंट करवाया था मैंने ना और आठ सौ और बाकी कराए थे
हरकतें अपनी छोड़ दो ठीक है जो लोन लेकर खा के बैठे हो ना जो आदत बना रखे हो रोशनी को रोशनी को नहीं बताओ ये मत हमें सिखाओ अरे मुझे मत बताइए मुझे मत दिखाइए ये चीज मुझे अरे ये आपको	हर करते अपनी छोड़ दो ठीक है जो लून लेकर खा के बैठे हो ना जो आदत बना रखे हो रोशनी को रोशनी को नहीं बताओ ये मत हमें सिखाओ अरे मुझे मत बताइए मुझे मत दिखाई ये चीज मुझे अरे ये आपको
दो ईएमआई पेड करो तो उनको बोल दीजिए मेरे डाउन पेमेंट और दो ईएमआई के मुझे पैसे दे दो मैं आप मेरी मतलब वो गाड़ी ले लो क्योंकि बिना आरसी के कोई मतलब ही नहीं बनता कोई गाड़ी लेना ठीक है आप नंबर नोट कर दीजिए मेरा	दो ई एम आई पेड करो तो उनको बोल दीजिए मेरे डाउन पेमेंट और दो ई एम आई के मुझे पैसे दे दो मैं आप मेरी मतलब वो गाड़ी ले लो क्यूंकि बिना आर सी के कोई मतलब ही नहीं बनता कोई गाड़ी लेना ठीक है आप नंबर नोट कर दीजिए मेरा
ठीक है सर वहीं आपके घंटे ठीक है सर थैंक यू सर	ठीक है सर वहीं आपके घंटे ठीक है सर थैंक यू सर
एक भाई अभी पीछे वही ने भी कही थी इस महीने भी कल एक महीने का अंदर आ जाएगा	एक भाई अभी पीछे वही ने भी कही थी इस महीने भी कल एक महीने का अंदर आ जाएगा
सर नहीं अगर आपको पेनल्टी आपका पेनल्टी आपका वेवर हो जाएगा जितना भी आपको पेनल्टी चढ़ा हुआ है अभी तक वो आपका वेवर हो जाएगा लास्ट आपका जो अमाउंट का बचेगा	सर नहीं अगर आपको पेनल्टी आपका पेनल्टी आपका वेवर हो जाएगा जितना भी आपको पेनल्टी चढ़ा हुआ है अभी तक वो आपका वेवर हो जाएगा लास्ट आपका जो अमाउंट का बचेगा
साहिरा जी, तो आप मुझे ये बताइए। एक चीज़ ये बताइए कि आप इस वक्त बम्बई से बोल रहे हैं। कभी कोई दिल्ली से बात करेगा, कोई लखनऊ से बात करेगा। एक कंपनी घूमती कैसे रहती है? एक जगह से कोई बात नहीं करता है, इसका?	साहिरा चीज तो आप मुझे ये बताइए एक चीज़ ये बताइए कि आप इस वक्त है बम्बई से बोल रहे हैं कभी कोई दिल्ली से बात करेगा कोई लखनऊ से बात करेगा एक कंपनी घूमती कैसे रहती है एक जगह से कोई बात नहीं करता है इसका
आपने बताया था आठ ई एम आई आपकी जमा है सर देखो आपको एक चीज मैं बताना चाहूंगी अगर आप आठ ई एम आई जमा करा रहे होकर पेमेंट का इश्यू तो मैं इतना करवा सकती हूँ	आपने बताया था आठ ई एम आई आपकी जमा है सर देखो आपको एक चीज मैं बताना चाहूंगी अगर आप आठ ई एम आई जमा करा रहे होकर पेमेंट का इश्यू तो मैं इतना करवा सकती हूँ
कसरा भी कस्टमर है ना आपके लो है ना तुरंत रिप्लाई करूंगी आप एक मिनट में करोगे तो	कसरा भी कस्टमर है ना आपके लो है ना तुरंत रिप्लाई करूंगी आप एक मिनट में करोगे तो
अरे क्यों कौन सा महीना से लोन लिया है वो बता पहले डिटेल निकालते हैं फोन करना	अरे क्यों कौन सा महीना से लोन लिया है बहुत बता पहले हाँ जी अलग सर डिटेल निकलते हैं फोन करना
आप सर मैं गया था जब मैं अब आप सुन रहे हो ऐसे ही मैंने उन लोगों से बात करी वो कह रहे थे बाईस हजार जमा कर दो पच्चीस हज़ार जमा कर दो क्योंकि मुझे मालूम है कि उन्हें उनको भी चाहिए	आप सर मैं गया था जब मैं अब आप सुन रहे हो ऐसे ही मैंने उन लोगों से बात करी वो कह रहे थे बाईस हजार जमा कर दो पच्चीस हज़ार जमा कर दो क्योंकि मुझे मालूम है कि उन्हें उनको भी चाहिए
हाँ	हाँ
आप जो है ब्रांच का जो मैनेजर है वहाँ पर उसका नंबर दे दीजिए हम बात कर लेते हैं	आप जो है ब्रांच का जो मैनेजर है वहाँ पर उसका नंबर दे दीजिए हम बात कर लेते हैं
नहीं आप देखो आप इंटरेस्ट पे नहीं करेंगे सेटलमेंट भी चाहिए आपके अकॉर्डिंग सेटलमेंट होना चाहिए आपके अकॉर्डिंग ही परसेंटेज होना चाहिए नहीं नहीं सर ऐसा नहीं वही हम कह रहे हैं नहीं हाँ	नहीं आप देखो आप इंटरेस्ट पे नहीं करेंगे सेटलमेंट भी चाहिए आपके अकॉर्डिंग सेटलमेंट होना चाहिए आपके अकॉर्ड अकॉर्डिंग ही परसेंटेज होना चाहिए नहीं नहीं सर ऐसा नहीं वही हम कह रहे हैं नहीं हाँ
हेलो जी, नमस्कार। घनश्याम बात कर रहा हूँ मनीव्यू की तरफ से फॉर लाइन की।	हेलो जी नमस्कार घनश्याम बात कर रहा हूँ तरफ से फॉर लाइन की
अरे दस हजार दो सौ पहले भी जमा कर चुका मैं तो आपने तो तीस हजार के छत्तीस हजार बना दिए	अरे दस हज़ार दो सौ बोलिए पहले भी जमा कर चुका मैम तो आपने तो तीस हज़ार की छत्तीस हज़ार बना दिए
उसका अकाउंट वो पैसे तो आया ना पैसे की बेंच होती होल्ड कर दिया मतलब मैं चोर था	उसका अकाउंट वो पैसे तो आया ना पैसे की बेंच होती होल्ड कर दिया मतलब मैं चोर था
बाद में सर तो ये भी मत बोलना कि मेरा अमाउंट इतना क्यों बढ़ा दिया तुमने मैं उतना पैसा नहीं दूंगा जितना मेरा है मैं उतना ही दूंगा उन्नीस हजार ऐसे नहीं होता आपके बोलने से आपके बोलने से नहीं होगा ना सर	आदमी तो उसको ये भी मत बोलना कि मेरा अमाउंट इतना क्यों बढ़ा दिया तुमने मैं उतना पैसा नहीं दूंगा जितना मेरा है मैं उतना ही दूंगा उन्नीस हज़ार ऐसे नहीं होता आपके बोलने से आपके बोलने से नहीं होगा ना सर
ठीक है हाँ तो मुझे बताइए इसे पेमेंट करवा दीजिए अभी करवा दीजिए ताकि मैं आप अपडेट कर दूँ टाइम से सर	ठीक है हाँ तो मुझे बताइए इसे पेमेंट करवा दीजिए अभी करवा दीजिए ताकि मैं आप अपडेट कर दूँ टाइम से सर
फिर भी आएगा कुल फिर वो ब्रांच फिर वो ब्रांच माच होती थी मेरी मेरे को पता है मैंने मैंने घर बार	फिर भी आएगा कुल फिर वो ब्रांच फिर वो ब्रांच माच होती थी मेरी मेरे को पता है मैंने मैंने घर बार
अब वो गाड़ी गाड़ी नहीं छोड़नी चाहिए गाड़ी नहीं छोड़ते वो मैंने नहीं दूंगा गाड़ी अड़स जाते ऐसे कैसे नहीं जाएगा गाड़ी अरे अड़स जाते बोल गाड़ी नहीं दूंगा मैं	अब वो गाड़ी गाड़ी नहीं छोड़नी चाहिए गाड़ी नहीं छोड़ते वो मैंने नहीं दूंगा गाड़ी अड़स जाते ऐसे कैसे नहीं जाएगा गाड़ी अरे अड़स जाते बोल गाड़ी नहीं दूंगा मैं
एक हो गई तो सर आपने कुछ भी तो नहीं कराया ना कि मैं ट्रस्ट कर सकूँ आपका हाँ तो आपने ट्रस्ट एक रुपये भी कराया कि मैडम ने हाँ मैंने कराया है आपने एक बार भी बोला आप ये बताओ फिर फिर वही बात है ना हाँ एक पैसा नहीं का बस वही उसी बात पे बोल रही हूँ सर	एक हो गई तो सर आपने कुछ भी तो नहीं कराया ना कि मैं ट्रस्ट कर सकूँ आपका हाँ तो आपने ट्रस्ट एक रुपये भी कराया कि मैडम ने हाँ मैंने कराया है आपने एक बार भी बोला आप ये बताओ फिर फिर वही बात है ना हाँ एक पैसा नहीं का बस वही उसी बात पे बोल रही हूँ सर
हाँ क्लोजे भी जी ने आपके नाम से एफ डी से फाइनेस से क्लोज करवाया था	हाँ क्लोजे भी जी ने आपके नाम से एफ डी से फाइनेस से क्लोज करवाया था
सर आपको टोटल अमाउंट है छह हजार छह सौ तैंतीस रुपया आया है अभी ऑफर चल रहा था जो भी आपको पेनल्टी लगाया इंटरेस्ट का लगाया वो सारे हटवा देंगे आपको प्रिंसिपल अमाउंट ही पे करना पड़ेगा	सर आपको टोल अमाउंट है छः हजार छह सौ तैंतीस रुपया आया है अभी ऑफर चल रहा था जो भी आपको पेनल्टी लगाया इंटरेस्ट का लगाया वो सारे खराब है आपका हटवा देंगे आपको माउंड करना पड़ेगा
